ID,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_UPZ,NOMBRE_UPZ,NOMBRE_BARRIO,DESTINO_SHD,ESTRATO,ANIO_GRAVABLE,TOTAL_PREDIOS,TOTAL_PREDIOS_OBLIGADOS,TOTAL_PREDIOS_NO_OBLIGADOS,TOTAL_PREDIOS_OPORTUNOS,TOTAL_PREDIOS_EXTEMPORANEOS,TOTAL_PREDIOS_MOROSOS,TOTAL_PREDIOS_NO-DECLARAN,TOTAL_PAGADO,MEDIA_POR_PREDIO,NOMBRE_SHD
152655,4,SAN CRISTï¿½BAL,34,20 DE JULIO,CORDOBA,62.0,0.0,2022,111,111,0,90,1,21,0,172629000.0,1555216.22,COMERCIAL
152656,4,SAN CRISTï¿½BAL,34,20 DE JULIO,CORDOBA,64.0,0.0,2022,6,6,0,4,0,2,0,2577000.0,429500.0,INDUSTRIAL
152657,4,SAN CRISTï¿½BAL,34,20 DE JULIO,CORDOBA,65.0,0.0,2022,11,11,0,8,2,1,0,387000.0,35181.82,DEPOSITOS_Y_PARQUEADEROS
152658,4,SAN CRISTï¿½BAL,34,20 DE JULIO,CORDOBA,66.0,0.0,2022,13,5,8,3,0,1,1,39553000.0,3042538.46,DOTACIONAL
152659,4,SAN CRISTï¿½BAL,34,20 DE JULIO,CORDOBA,67.0,0.0,2022,3,3,0,1,0,2,0,152000.0,50666.67,URBANIZABLES_NO_URBANIZADOS
152660,4,SAN CRISTï¿½BAL,34,20 DE JULIO,GRANADA SUR,61.0,1.0,2022,1,1,0,1,0,0,0,1670000.0,1670000.0,RESIDENCIALES_URBANOS_Y_RURALES
152661,4,SAN CRISTï¿½BAL,34,20 DE JULIO,GRANADA SUR,61.0,2.0,2022,1146,1144,2,1032,11,114,0,289003000.0,252184.12,RESIDENCIALES_URBANOS_Y_RURALES
152662,4,SAN CRISTï¿½BAL,34,20 DE JULIO,GRANADA SUR,62.0,0.0,2022,366,364,2,296,8,65,1,724456000.0,1979387.98,COMERCIAL
152663,4,SAN CRISTï¿½BAL,34,20 DE JULIO,GRANADA SUR,63.0,0.0,2022,2,2,0,1,0,1,0,6897000.0,3448500.0,FINANCIERO
152664,4,SAN CRISTï¿½BAL,34,20 DE JULIO,GRANADA SUR,64.0,0.0,2022,15,15,0,12,0,3,0,22331000.0,1488733.33,INDUSTRIAL
152665,4,SAN CRISTï¿½BAL,34,20 DE JULIO,GRANADA SUR,65.0,0.0,2022,11,11,0,8,1,2,0,221000.0,20090.91,DEPOSITOS_Y_PARQUEADEROS
152666,4,SAN CRISTï¿½BAL,34,20 DE JULIO,GRANADA SUR,66.0,0.0,2022,47,3,44,1,0,1,1,304000.0,6468.09,DOTACIONAL
152667,4,SAN CRISTï¿½BAL,34,20 DE JULIO,GRANADA SUR,67.0,0.0,2022,37,31,6,4,0,27,0,17629000.0,476459.46,URBANIZABLES_NO_URBANIZADOS
152668,4,SAN CRISTï¿½BAL,34,20 DE JULIO,GRANADA SUR,70.0,0.0,2022,72,19,53,4,0,15,0,137000.0,1902.78,EDUCATIVO
152669,4,SAN CRISTï¿½BAL,34,20 DE JULIO,LAS LOMAS,61.0,2.0,2022,728,725,3,642,11,83,2,256369000.0,352155.22,RESIDENCIALES_URBANOS_Y_RURALES
152670,4,SAN CRISTï¿½BAL,34,20 DE JULIO,LAS LOMAS,61.0,3.0,2022,33,33,0,28,1,4,0,21478000.0,650848.48,RESIDENCIALES_URBANOS_Y_RURALES
152671,4,SAN CRISTï¿½BAL,34,20 DE JULIO,LAS LOMAS,62.0,0.0,2022,113,113,0,96,1,20,1,162730000.0,1440088.5,COMERCIAL
152672,4,SAN CRISTï¿½BAL,34,20 DE JULIO,LAS LOMAS,64.0,0.0,2022,4,4,0,4,0,0,0,5548000.0,1387000.0,INDUSTRIAL
152673,4,SAN CRISTï¿½BAL,34,20 DE JULIO,LAS LOMAS,66.0,0.0,2022,13,3,10,1,0,2,0,1622000.0,124769.23,DOTACIONAL
152674,4,SAN CRISTï¿½BAL,34,20 DE JULIO,LAS LOMAS,67.0,0.0,2022,3,3,0,0,0,2,1,247121099.0,82373699.67,URBANIZABLES_NO_URBANIZADOS
152675,4,SAN CRISTï¿½BAL,34,20 DE JULIO,MONTEBELLO,61.0,1.0,2022,1,1,0,0,0,1,0,247121099.0,247121099.0,RESIDENCIALES_URBANOS_Y_RURALES
152676,4,SAN CRISTï¿½BAL,34,20 DE JULIO,MONTEBELLO,61.0,2.0,2022,237,237,0,212,6,21,1,96333000.0,406468.35,RESIDENCIALES_URBANOS_Y_RURALES
152677,4,SAN CRISTï¿½BAL,34,20 DE JULIO,MONTEBELLO,61.0,3.0,2022,450,450,0,393,11,61,2,408686000.0,908191.11,RESIDENCIALES_URBANOS_Y_RURALES
152678,4,SAN CRISTï¿½BAL,34,20 DE JULIO,MONTEBELLO,62.0,0.0,2022,23,23,0,21,0,5,0,73462000.0,3194000.0,COMERCIAL
152679,4,SAN CRISTï¿½BAL,34,20 DE JULIO,MONTEBELLO,64.0,0.0,2022,1,1,0,1,0,0,0,333000.0,333000.0,INDUSTRIAL
152680,4,SAN CRISTï¿½BAL,34,20 DE JULIO,MONTEBELLO,65.0,0.0,2022,1,1,0,1,0,0,0,152000.0,152000.0,DEPOSITOS_Y_PARQUEADEROS
152681,4,SAN CRISTï¿½BAL,34,20 DE JULIO,MONTEBELLO,66.0,0.0,2022,41,6,35,4,0,2,0,6960000.0,169756.1,DOTACIONAL
152682,4,SAN CRISTï¿½BAL,34,20 DE JULIO,MONTEBELLO,67.0,0.0,2022,2,1,1,1,0,0,0,3305000.0,1652500.0,URBANIZABLES_NO_URBANIZADOS
152683,4,SAN CRISTï¿½BAL,34,20 DE JULIO,MONTEBELLO,70.0,0.0,2022,22,5,17,0,0,6,0,247121099.0,11232777.23,EDUCATIVO
152684,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SAN ISIDRO,61.0,3.0,2022,362,362,0,300,14,58,0,231176000.0,638607.73,RESIDENCIALES_URBANOS_Y_RURALES
152685,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SAN ISIDRO,62.0,0.0,2022,118,118,0,103,0,17,0,270715000.0,2294194.92,COMERCIAL
152686,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SAN ISIDRO,64.0,0.0,2022,4,4,0,3,0,2,0,7355000.0,1838750.0,INDUSTRIAL
152687,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SAN ISIDRO,65.0,0.0,2022,64,64,0,46,5,12,1,4317000.0,67453.12,DEPOSITOS_Y_PARQUEADEROS
152688,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SAN ISIDRO,66.0,0.0,2022,18,3,15,2,0,1,0,6583000.0,365722.22,DOTACIONAL
152689,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SAN ISIDRO,67.0,0.0,2022,2,2,0,1,0,1,0,10585000.0,5292500.0,URBANIZABLES_NO_URBANIZADOS
152690,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SANTA INES SUR II,61.0,2.0,2022,103,102,1,89,2,13,1,23865000.0,231699.03,RESIDENCIALES_URBANOS_Y_RURALES
152691,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SANTA INES SUR II,62.0,0.0,2022,16,16,0,16,0,0,0,29538000.0,1846125.0,COMERCIAL
152692,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SANTA INES SUR II,66.0,0.0,2022,3,1,2,2,0,0,0,2861000.0,953666.67,DOTACIONAL
152693,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SANTA INES SUR II,67.0,0.0,2022,2,2,0,0,0,2,0,247121099.0,123560549.5,URBANIZABLES_NO_URBANIZADOS
152694,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SURAMERICA,61.0,3.0,2022,227,225,2,203,3,26,0,121920000.0,537092.51,RESIDENCIALES_URBANOS_Y_RURALES
152695,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SURAMERICA,62.0,0.0,2022,161,161,0,141,2,20,0,337631000.0,2097086.96,COMERCIAL
152696,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SURAMERICA,63.0,0.0,2022,2,2,0,2,0,0,0,21594000.0,10797000.0,FINANCIERO
152697,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SURAMERICA,64.0,0.0,2022,4,4,0,2,0,2,0,5842000.0,1460500.0,INDUSTRIAL
152698,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SURAMERICA,65.0,0.0,2022,1,1,0,1,0,0,0,71000.0,71000.0,DEPOSITOS_Y_PARQUEADEROS
152699,4,SAN CRISTï¿½BAL,34,20 DE JULIO,SURAMERICA,66.0,0.0,2022,88,11,77,5,0,3,3,27408000.0,311454.55,DOTACIONAL
152700,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VEINTE DE JULIO,61.0,1.0,2022,1,1,0,1,0,0,0,832000.0,832000.0,RESIDENCIALES_URBANOS_Y_RURALES
152701,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VEINTE DE JULIO,61.0,3.0,2022,1418,1414,4,1243,28,186,1,1180188000.0,832290.55,RESIDENCIALES_URBANOS_Y_RURALES
152702,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VEINTE DE JULIO,62.0,0.0,2022,863,860,3,724,8,148,0,2533741000.0,2935968.71,COMERCIAL
152703,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VEINTE DE JULIO,63.0,0.0,2022,5,5,0,4,0,1,0,53309000.0,10661800.0,FINANCIERO
152704,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VEINTE DE JULIO,64.0,0.0,2022,33,33,0,31,0,4,0,129725000.0,3931060.61,INDUSTRIAL
152705,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VEINTE DE JULIO,65.0,0.0,2022,156,152,4,129,4,17,2,13121000.0,84108.97,DEPOSITOS_Y_PARQUEADEROS
152706,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VEINTE DE JULIO,66.0,0.0,2022,171,27,144,24,1,5,0,225483000.0,1318614.04,DOTACIONAL
152707,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VEINTE DE JULIO,67.0,0.0,2022,7,7,0,4,0,3,0,44884000.0,6412000.0,URBANIZABLES_NO_URBANIZADOS
152708,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES,61.0,1.0,2022,4,4,0,4,0,0,0,428000.0,107000.0,RESIDENCIALES_URBANOS_Y_RURALES
152709,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES,61.0,2.0,2022,1632,1631,1,1452,27,168,1,158301000.0,96998.16,RESIDENCIALES_URBANOS_Y_RURALES
152710,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES,62.0,0.0,2022,94,93,1,79,3,11,1,87071000.0,926287.23,COMERCIAL
152711,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES,64.0,0.0,2022,7,7,0,6,0,1,0,7857000.0,1122428.57,INDUSTRIAL
152712,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES,66.0,0.0,2022,66,8,58,3,0,5,0,4049000.0,61348.48,DOTACIONAL
152713,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES,67.0,0.0,2022,4,4,0,1,0,4,0,2213000.0,553250.0,URBANIZABLES_NO_URBANIZADOS
152714,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES I,61.0,1.0,2022,1,1,0,1,0,0,0,79000.0,79000.0,RESIDENCIALES_URBANOS_Y_RURALES
152715,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES I,61.0,2.0,2022,1404,1404,0,1272,27,111,3,116948000.0,83296.3,RESIDENCIALES_URBANOS_Y_RURALES
152716,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES I,62.0,0.0,2022,41,40,1,35,1,4,1,34048000.0,830439.02,COMERCIAL
152717,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES I,64.0,0.0,2022,1,1,0,0,0,1,0,247121099.0,247121099.0,INDUSTRIAL
152718,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES I,66.0,0.0,2022,64,2,62,2,0,0,0,923000.0,14421.88,DOTACIONAL
152719,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES I,67.0,0.0,2022,1,1,0,0,0,1,0,247121099.0,247121099.0,URBANIZABLES_NO_URBANIZADOS
152720,4,SAN CRISTï¿½BAL,34,20 DE JULIO,VILLA DE LOS ALPES I,70.0,0.0,2022,2,0,2,0,0,0,0,247121099.0,123560549.5,EDUCATIVO
152721,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTAMIRA,61.0,1.0,2022,11,11,0,9,1,1,0,580000.0,52727.27,RESIDENCIALES_URBANOS_Y_RURALES
152722,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTAMIRA,61.0,2.0,2022,1502,1494,8,1222,39,236,6,214854000.0,143045.27,RESIDENCIALES_URBANOS_Y_RURALES
152723,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTAMIRA,61.0,3.0,2022,1,1,0,1,0,0,0,291000.0,291000.0,RESIDENCIALES_URBANOS_Y_RURALES
152724,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTAMIRA,62.0,0.0,2022,162,161,1,131,3,26,2,185234000.0,1143419.75,COMERCIAL
152725,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTAMIRA,64.0,0.0,2022,6,6,0,4,1,1,0,5548000.0,924666.67,INDUSTRIAL
152726,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTAMIRA,66.0,0.0,2022,29,11,18,4,0,7,0,4599000.0,158586.21,DOTACIONAL
152727,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTAMIRA,67.0,0.0,2022,64,61,3,23,2,31,5,53375000.0,833984.38,URBANIZABLES_NO_URBANIZADOS
152728,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTAMIRA,70.0,0.0,2022,40,22,18,7,0,14,2,637000.0,15925.0,EDUCATIVO
152729,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL POBLADO,61.0,1.0,2022,6,6,0,6,0,0,0,332000.0,55333.33,RESIDENCIALES_URBANOS_Y_RURALES
152730,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL POBLADO,61.0,2.0,2022,310,310,0,267,10,35,0,16253000.0,52429.03,RESIDENCIALES_URBANOS_Y_RURALES
152731,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL POBLADO,62.0,0.0,2022,2,2,0,2,0,0,0,401000.0,200500.0,COMERCIAL
152732,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL POBLADO,66.0,0.0,2022,36,1,35,1,0,0,0,109000.0,3027.78,DOTACIONAL
152733,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZIPA,61.0,1.0,2022,16,16,0,7,3,6,0,426000.0,26625.0,RESIDENCIALES_URBANOS_Y_RURALES
152734,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZIPA,61.0,2.0,2022,932,618,314,407,9,199,5,16453000.0,17653.43,RESIDENCIALES_URBANOS_Y_RURALES
152735,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZIPA,62.0,0.0,2022,122,122,0,24,5,97,1,4911000.0,40254.1,COMERCIAL
152736,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZIPA,64.0,0.0,2022,1,1,0,0,0,1,0,247121099.0,247121099.0,INDUSTRIAL
152737,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZIPA,66.0,0.0,2022,20,0,20,0,0,0,0,247121099.0,12356054.95,DOTACIONAL
152738,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZIPA,67.0,0.0,2022,64,64,0,62,0,2,0,2177000.0,34015.62,URBANIZABLES_NO_URBANIZADOS
152739,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZIPA,70.0,0.0,2022,11,0,11,0,0,0,0,247121099.0,22465554.45,EDUCATIVO
152740,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZUQUE,61.0,1.0,2022,331,331,0,270,6,58,1,11639000.0,35163.14,RESIDENCIALES_URBANOS_Y_RURALES
152741,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZUQUE,61.0,2.0,2022,123,123,0,89,9,23,2,16008000.0,130146.34,RESIDENCIALES_URBANOS_Y_RURALES
152742,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZUQUE,62.0,0.0,2022,2,2,0,2,0,0,0,904000.0,452000.0,COMERCIAL
152743,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZUQUE,66.0,0.0,2022,44,1,43,2,0,0,0,7209000.0,163840.91,DOTACIONAL
152744,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZUQUE,67.0,0.0,2022,160,154,6,43,0,106,5,13184000.0,82400.0,URBANIZABLES_NO_URBANIZADOS
152745,4,SAN CRISTï¿½BAL,50,LA GLORIA,ALTOS DEL ZUQUE,70.0,0.0,2022,69,32,37,3,3,26,0,213000.0,3086.96,EDUCATIVO
152746,4,SAN CRISTï¿½BAL,50,LA GLORIA,BARCELONA SUR,61.0,1.0,2022,2,2,0,1,0,1,0,46000.0,23000.0,RESIDENCIALES_URBANOS_Y_RURALES
152747,4,SAN CRISTï¿½BAL,50,LA GLORIA,BARCELONA SUR,61.0,2.0,2022,140,140,0,112,3,24,2,9733000.0,69521.43,RESIDENCIALES_URBANOS_Y_RURALES
152748,4,SAN CRISTï¿½BAL,50,LA GLORIA,BARCELONA SUR,66.0,0.0,2022,1,0,1,0,0,0,0,247121099.0,247121099.0,DOTACIONAL
152749,4,SAN CRISTï¿½BAL,50,LA GLORIA,BARCELONA SUR,67.0,0.0,2022,1,1,0,1,0,0,0,357000.0,357000.0,URBANIZABLES_NO_URBANIZADOS
152750,4,SAN CRISTï¿½BAL,50,LA GLORIA,BELLAVISTA SUR,61.0,2.0,2022,116,116,0,99,1,18,0,18038000.0,155500.0,RESIDENCIALES_URBANOS_Y_RURALES
152751,4,SAN CRISTï¿½BAL,50,LA GLORIA,BELLAVISTA SUR,62.0,0.0,2022,19,19,0,13,0,6,0,29812000.0,1569052.63,COMERCIAL
152752,4,SAN CRISTï¿½BAL,50,LA GLORIA,BELLAVISTA SUR,64.0,0.0,2022,2,2,0,2,0,0,0,4190000.0,2095000.0,INDUSTRIAL
152753,4,SAN CRISTï¿½BAL,50,LA GLORIA,BELLAVISTA SUR,66.0,0.0,2022,6,2,4,1,0,1,0,133000.0,22166.67,DOTACIONAL
152754,4,SAN CRISTï¿½BAL,50,LA GLORIA,BELLAVISTA SUR,67.0,0.0,2022,10,9,1,5,0,4,0,9491000.0,949100.0,URBANIZABLES_NO_URBANIZADOS
152755,4,SAN CRISTï¿½BAL,50,LA GLORIA,BELLAVISTA SUR,70.0,0.0,2022,18,3,15,8,0,3,1,2926000.0,162555.56,EDUCATIVO
152756,4,SAN CRISTï¿½BAL,50,LA GLORIA,CANADA O GUIRA,70.0,0.0,2022,3,0,3,0,0,0,0,247121099.0,82373699.67,EDUCATIVO
152757,4,SAN CRISTï¿½BAL,50,LA GLORIA,CHIGUAZA URBANO,62.0,0.0,2022,1,1,0,1,0,0,0,6083000.0,6083000.0,COMERCIAL
152758,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA OCCIDENTAL,61.0,1.0,2022,3,3,0,3,0,0,0,487000.0,162333.33,RESIDENCIALES_URBANOS_Y_RURALES
152759,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA OCCIDENTAL,61.0,2.0,2022,919,917,2,781,25,119,1,161156000.0,175360.17,RESIDENCIALES_URBANOS_Y_RURALES
152760,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA OCCIDENTAL,62.0,0.0,2022,95,95,0,79,0,18,0,139801000.0,1471589.47,COMERCIAL
152761,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA OCCIDENTAL,64.0,0.0,2022,2,2,0,2,0,0,0,1426000.0,713000.0,INDUSTRIAL
152762,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA OCCIDENTAL,66.0,0.0,2022,15,7,8,5,0,2,0,5710000.0,380666.67,DOTACIONAL
152763,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA OCCIDENTAL,67.0,0.0,2022,12,12,0,3,0,10,0,4478000.0,373166.67,URBANIZABLES_NO_URBANIZADOS
152764,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA OCCIDENTAL,70.0,0.0,2022,42,10,32,1,0,9,0,31000.0,738.1,EDUCATIVO
152765,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA ORIENTAL,61.0,1.0,2022,82,82,0,69,0,13,0,2621000.0,31963.41,RESIDENCIALES_URBANOS_Y_RURALES
152766,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA ORIENTAL,61.0,2.0,2022,1506,1505,1,1282,33,200,2,227474000.0,151045.15,RESIDENCIALES_URBANOS_Y_RURALES
152767,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA ORIENTAL,61.0,3.0,2022,1,1,0,0,0,1,0,247121099.0,247121099.0,RESIDENCIALES_URBANOS_Y_RURALES
152768,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA ORIENTAL,62.0,0.0,2022,261,261,0,218,6,39,1,290417000.0,1112708.81,COMERCIAL
152769,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA ORIENTAL,64.0,0.0,2022,4,4,0,4,0,0,0,9437000.0,2359250.0,INDUSTRIAL
152770,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA ORIENTAL,65.0,0.0,2022,70,70,0,67,0,3,0,4771000.0,68157.14,DEPOSITOS_Y_PARQUEADEROS
152771,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA ORIENTAL,66.0,0.0,2022,32,18,14,15,0,3,2,16475000.0,514843.75,DOTACIONAL
152772,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA ORIENTAL,67.0,0.0,2022,25,23,2,4,0,16,3,14063000.0,562520.0,URBANIZABLES_NO_URBANIZADOS
152773,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA GLORIA ORIENTAL,70.0,0.0,2022,54,24,30,8,2,15,1,2170000.0,40185.19,EDUCATIVO
152774,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA VICTORIA,61.0,1.0,2022,6,6,0,5,0,1,0,371000.0,61833.33,RESIDENCIALES_URBANOS_Y_RURALES
152775,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA VICTORIA,61.0,2.0,2022,844,844,0,733,13,102,5,250414000.0,296699.05,RESIDENCIALES_URBANOS_Y_RURALES
152776,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA VICTORIA,62.0,0.0,2022,325,325,0,285,5,37,1,640329000.0,1970243.08,COMERCIAL
152777,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA VICTORIA,63.0,0.0,2022,2,2,0,2,0,0,0,25379000.0,12689500.0,FINANCIERO
152778,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA VICTORIA,64.0,0.0,2022,9,9,0,8,0,1,0,14711000.0,1634555.56,INDUSTRIAL
152779,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA VICTORIA,65.0,0.0,2022,1,1,0,1,0,0,0,49000.0,49000.0,DEPOSITOS_Y_PARQUEADEROS
152780,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA VICTORIA,66.0,0.0,2022,50,31,19,26,1,14,0,98262000.0,1965240.0,DOTACIONAL
152781,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA VICTORIA,67.0,0.0,2022,5,5,0,1,0,3,1,463000.0,92600.0,URBANIZABLES_NO_URBANIZADOS
152782,4,SAN CRISTï¿½BAL,50,LA GLORIA,LA VICTORIA,70.0,0.0,2022,3,2,1,1,0,1,0,456000.0,152000.0,EDUCATIVO
152783,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GAVIOTAS,61.0,2.0,2022,1,1,0,1,0,0,0,3514000.0,3514000.0,RESIDENCIALES_URBANOS_Y_RURALES
152784,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GAVIOTAS,62.0,0.0,2022,1,1,0,1,0,0,0,23460000.0,23460000.0,COMERCIAL
152785,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GAVIOTAS,70.0,0.0,2022,1,1,0,0,0,1,0,247121099.0,247121099.0,EDUCATIVO
152786,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS I,61.0,1.0,2022,33,33,0,26,1,6,0,1576000.0,47757.58,RESIDENCIALES_URBANOS_Y_RURALES
152787,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS I,61.0,2.0,2022,858,856,2,701,25,100,38,79330000.0,92459.21,RESIDENCIALES_URBANOS_Y_RURALES
152788,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS I,62.0,0.0,2022,49,48,1,29,1,8,11,29778000.0,607714.29,COMERCIAL
152789,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS I,65.0,0.0,2022,1,1,0,1,0,0,0,69000.0,69000.0,DEPOSITOS_Y_PARQUEADEROS
152790,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS I,66.0,0.0,2022,161,5,156,3,0,2,1,4654000.0,28906.83,DOTACIONAL
152791,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS I,67.0,0.0,2022,13,6,7,3,0,3,0,4973000.0,382538.46,URBANIZABLES_NO_URBANIZADOS
152792,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS I,70.0,0.0,2022,2,0,2,0,0,0,0,247121099.0,123560549.5,EDUCATIVO
152793,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS II,61.0,1.0,2022,2,2,0,2,0,0,0,102000.0,51000.0,RESIDENCIALES_URBANOS_Y_RURALES
152794,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS II,61.0,2.0,2022,525,523,2,421,14,87,3,23566000.0,44887.62,RESIDENCIALES_URBANOS_Y_RURALES
152795,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS II,62.0,0.0,2022,34,33,1,24,0,9,0,22001000.0,647088.24,COMERCIAL
152796,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS II,64.0,0.0,2022,1,1,0,1,0,0,0,884000.0,884000.0,INDUSTRIAL
152797,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS II,66.0,0.0,2022,89,0,89,0,0,0,0,247121099.0,2776641.56,DOTACIONAL
152798,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS II,67.0,0.0,2022,8,2,6,0,0,2,0,247121099.0,30890137.38,URBANIZABLES_NO_URBANIZADOS
152799,4,SAN CRISTï¿½BAL,50,LA GLORIA,LAS GUACAMAYAS II,70.0,0.0,2022,1,0,1,0,0,0,0,247121099.0,247121099.0,EDUCATIVO
