ID;CODIGO_LOCALIDAD;NOMBRE_LOCALIDAD;CODIGO_UPZ;NOMBRE_UPZ;NOMBRE_BARRIO;DESTINO_SHD;ESTRATO;ANIO_GRAVABLE;TOTAL_PREDIOS;TOTAL_PREDIOS_OBLIGADOS;TOTAL_PREDIOS_NO_OBLIGADOS;TOTAL_PREDIOS_OPORTUNOS;TOTAL_PREDIOS_EXTEMPORANEOS;TOTAL_PREDIOS_MOROSOS;TOTAL_PREDIOS_NO-DECLARAN;TOTAL_PAGADO
89766;7;BOSA;0;NO REGISTRA;SAN BERNARDINO XXV URBANO;0;0;2009;1;1;0;0;0;0;1;0
89767;7;BOSA;0;NO REGISTRA;SAN DIEGO-BOSA;0;0;2009;2;2;0;1;0;0;1;33000
89768;7;BOSA;0;NO REGISTRA;SAN DIEGO-BOSA;61;2;2009;2;2;0;2;0;0;0;371000
89769;7;BOSA;0;NO REGISTRA;SAN DIEGO-BOSA;62;0;2009;1;1;0;1;0;0;0;2000
89770;7;BOSA;0;NO REGISTRA;SAN DIEGO-BOSA;66;0;2009;11;10;1;0;0;0;10;0
89771;7;BOSA;0;NO REGISTRA;SAN DIEGO-BOSA;67;0;2009;13;13;0;11;1;1;1;5058000
89772;7;BOSA;0;NO REGISTRA;SAN MARTIN;61;2;2009;4;4;0;4;0;0;0;161000
89773;7;BOSA;0;NO REGISTRA;SAN MARTIN;66;0;2009;2;2;0;2;0;0;0;703000
89774;7;BOSA;0;NO REGISTRA;SAN MARTIN;67;0;2009;4;4;0;4;0;0;0;1665000
89775;7;BOSA;0;NO REGISTRA;SAN PABLO BOSA;0;0;2009;2;1;1;0;0;0;1;0
89776;7;BOSA;0;NO REGISTRA;SAN PABLO BOSA;61;2;2009;5;5;0;5;0;0;0;1198000
89777;7;BOSA;0;NO REGISTRA;SAN PABLO BOSA;62;0;2009;3;3;0;3;0;0;0;860000
89778;7;BOSA;0;NO REGISTRA;SAN PABLO BOSA;67;0;2009;4;4;0;4;0;0;0;2557000
89779;7;BOSA;0;NO REGISTRA;SAN PEDRO;61;2;2009;5;5;0;5;0;0;0;234000
89780;7;BOSA;0;NO REGISTRA;SAN PEDRO;62;0;2009;1;1;0;0;1;0;0;403000
89781;7;BOSA;0;NO REGISTRA;SAN PEDRO;66;0;2009;3;2;1;0;0;0;2;0
89782;7;BOSA;0;NO REGISTRA;SAN PEDRO;67;0;2009;4;4;0;1;1;0;2;829000
89783;7;BOSA;0;NO REGISTRA;SANTA FE BOSA;0;0;2009;7;7;0;1;0;0;6;30000
89784;7;BOSA;0;NO REGISTRA;SANTA FE BOSA;61;1;2009;31;31;0;27;1;0;3;1181000
89785;7;BOSA;0;NO REGISTRA;SANTA FE BOSA;62;0;2009;3;3;0;3;0;0;0;536000
89786;7;BOSA;0;NO REGISTRA;SANTA FE BOSA;67;0;2009;36;36;0;28;1;0;7;10244000
89787;7;BOSA;0;NO REGISTRA;SANTA FE DE BOSA;0;0;2009;7;7;0;0;0;0;7;0
89788;7;BOSA;0;NO REGISTRA;SANTA FE DE BOSA;66;0;2009;1;1;0;0;0;0;1;0
89789;7;BOSA;0;NO REGISTRA;SANTA LUCIA, EL PROGRESO,ISLANDIA;66;0;2009;1;1;0;0;0;0;1;0
89790;7;BOSA;0;NO REGISTRA;SANTA LUCIA, EL PROGRESO,ISLANDIA;71;0;2009;1;1;0;0;0;0;1;0
89791;7;BOSA;0;NO REGISTRA;VILLA ANNY;71;0;2009;2;2;0;0;0;2;2;0
89792;7;BOSA;0;NO REGISTRA;VILLA ANNY I;61;2;2009;2;2;0;2;0;0;0;102000
89793;7;BOSA;0;NO REGISTRA;VILLA ANNY I;62;0;2009;1;1;0;0;1;0;0;1935000
89794;7;BOSA;0;NO REGISTRA;VILLA ANNY I;67;0;2009;9;9;0;9;0;0;0;32942000
89795;7;BOSA;0;NO REGISTRA;VILLA ANNY II;62;0;2009;1;1;0;1;0;0;0;139000
89796;7;BOSA;0;NO REGISTRA;VILLA ANNY II;67;0;2009;2;2;0;1;0;0;1;213000
89797;7;BOSA;0;NO REGISTRA;VILLA DE LA LOMA,LAMARIA;71;0;2009;1;1;0;0;0;0;1;0
89798;7;BOSA;0;NO REGISTRA;VILLA DEL RIO;0;0;2009;2;2;0;0;0;0;2;0
89799;7;BOSA;0;NO REGISTRA;VILLA DEL RIO;61;3;2009;3;3;0;3;0;0;0;942000
89800;7;BOSA;0;NO REGISTRA;VILLA DEL RIO;66;0;2009;6;5;1;1;0;0;4;313000
89801;7;BOSA;0;NO REGISTRA;VILLA EMMA;61;1;2009;2;1;1;2;0;0;0;40000
89802;7;BOSA;0;NO REGISTRA;VILLA EMMA;71;0;2009;1;1;0;1;0;0;0;13000
89803;7;BOSA;0;NO REGISTRA;VILLAS DEL PROGRESO;0;0;2009;6;6;0;1;0;0;5;32000
89804;7;BOSA;0;NO REGISTRA;VILLAS DEL PROGRESO;61;2;2009;9;9;0;6;0;0;3;247000
89805;7;BOSA;0;NO REGISTRA;VILLAS DEL PROGRESO;67;0;2009;25;25;0;21;1;0;3;2083000
89806;7;BOSA;0;NO REGISTRA;VILLAS DEL PROGRESO;71;0;2009;2;2;0;0;0;0;2;0
89807;7;BOSA;0;NO REGISTRA;VILLAS DEL PROGRESO, SN BERNARDINO;71;0;2009;2;2;0;0;0;0;2;0
89808;7;BOSA;49;APOGEO;ANDALUCIA II;66;0;2009;2;2;0;0;0;0;2;
89809;7;BOSA;49;APOGEO;CEMENTERIO JARDINES APOGEO;0;0;2009;65;64;1;7;1;0;56;956000
89810;7;BOSA;49;APOGEO;CEMENTERIO JARDINES APOGEO;61;2;2009;638;638;0;575;14;0;49;41789000
89811;7;BOSA;49;APOGEO;CEMENTERIO JARDINES APOGEO;62;0;2009;33;31;2;29;0;0;3;141942000
89812;7;BOSA;49;APOGEO;CEMENTERIO JARDINES APOGEO;64;0;2009;5;4;1;3;0;0;1;7181000
89813;7;BOSA;49;APOGEO;CEMENTERIO JARDINES APOGEO;66;0;2009;13;9;4;1;1;0;7;4651000
89814;7;BOSA;49;APOGEO;CEMENTERIO JARDINES APOGEO;67;0;2009;9;6;3;4;0;0;3;39484000
89815;7;BOSA;49;APOGEO;CEMENTERIO JARDINES APOGEO;70;0;2009;2;2;0;0;0;0;2;
89816;7;BOSA;49;APOGEO;CORREDOR FERREO DEL SUR;66;0;2009;1;1;0;0;0;0;1;
89817;7;BOSA;49;APOGEO;OLARTE;66;0;2009;3;0;3;0;0;0;0;
89818;7;BOSA;49;APOGEO;OLARTE;0;0;2009;6;6;0;0;0;0;6;
89819;7;BOSA;49;APOGEO;OLARTE;61;2;2009;2777;2777;0;2644;33;7;100;233527000
89820;7;BOSA;49;APOGEO;OLARTE;62;0;2009;350;349;1;311;4;7;35;392579000
89821;7;BOSA;49;APOGEO;OLARTE;64;0;2009;5;5;0;5;0;0;0;117082000
89822;7;BOSA;49;APOGEO;OLARTE;66;0;2009;31;27;4;16;0;0;11;14440000
89823;7;BOSA;49;APOGEO;OLARTE;67;0;2009;5;4;1;3;0;0;1;2901000
89824;7;BOSA;49;APOGEO;VILLA DEL RIO;0;0;2009;2;1;1;0;0;0;1;
89825;7;BOSA;49;APOGEO;VILLA DEL RIO;61;3;2009;3121;3120;1;2832;50;53;238;594546000
89826;7;BOSA;49;APOGEO;VILLA DEL RIO;62;0;2009;187;187;0;174;6;4;7;100365000
89827;7;BOSA;49;APOGEO;VILLA DEL RIO;64;0;2009;7;6;1;3;0;1;4;61492000
89828;7;BOSA;49;APOGEO;VILLA DEL RIO;66;0;2009;58;48;10;30;4;0;14;16457000
89829;7;BOSA;49;APOGEO;VILLA DEL RIO;67;0;2009;7;4;3;3;0;0;2;74793000
89830;7;BOSA;81;GRAN BRITALIA;BOSA;66;0;2009;1;0;1;0;0;0;0;
89831;7;BOSA;81;GRAN BRITALIA;ESCOCIA;61;2;2009;3;1;2;3;0;0;0;248000
89832;7;BOSA;81;GRAN BRITALIA;ESCOCIA;66;0;2009;7;2;5;2;0;0;1;429000
89833;7;BOSA;81;GRAN BRITALIA;ESCOCIA;67;0;2009;1;0;1;0;0;0;0;
89834;7;BOSA;81;GRAN BRITALIA;JORGE URIBE BOTERO;0;0;2009;6;6;0;1;0;0;5;106000
89835;7;BOSA;81;GRAN BRITALIA;JORGE URIBE BOTERO;61;2;2009;843;843;0;766;21;0;56;42514000
89836;7;BOSA;81;GRAN BRITALIA;JORGE URIBE BOTERO;62;0;2009;33;33;0;32;0;0;1;3671000
89837;7;BOSA;81;GRAN BRITALIA;JORGE URIBE BOTERO;66;0;2009;5;2;3;1;0;0;1;1401000
89838;7;BOSA;81;GRAN BRITALIA;JORGE URIBE BOTERO;67;0;2009;1;1;0;1;0;0;0;284000
89839;7;BOSA;81;GRAN BRITALIA;LA PAZ BOSA;0;0;2009;431;431;0;7;1;1;423;9037000
89840;7;BOSA;81;GRAN BRITALIA;LA PAZ BOSA;61;2;2009;676;672;4;409;18;1;248;35335000
89841;7;BOSA;81;GRAN BRITALIA;LA PAZ BOSA;62;0;2009;31;29;2;24;0;3;7;11838000
89842;7;BOSA;81;GRAN BRITALIA;LA PAZ BOSA;64;0;2009;2;2;0;2;0;0;0;7342000
89843;7;BOSA;81;GRAN BRITALIA;LA PAZ BOSA;66;0;2009;15;10;5;0;0;0;10;64470000
89844;7;BOSA;81;GRAN BRITALIA;LA PAZ BOSA;67;0;2009;42;40;2;28;0;2;12;17697000
89845;7;BOSA;81;GRAN BRITALIA;LA PAZ BOSA;70;0;2009;11;1;10;0;0;0;1;
89846;7;BOSA;83;LAS MARGARITAS;BETANIA;61;2;2009;2;2;0;2;0;0;0;106000
89847;7;BOSA;83;LAS MARGARITAS;BETANIA;62;0;2009;17;17;0;14;0;1;3;4808000
89848;7;BOSA;83;LAS MARGARITAS;BETANIA;67;0;2009;5;5;0;3;0;1;2;4317000
89849;7;BOSA;83;LAS MARGARITAS;BRASILIA;62;0;2009;15;15;0;14;0;0;1;5452000
89850;7;BOSA;83;LAS MARGARITAS;BRASILIA;67;0;2009;1;1;0;0;0;1;1;
89851;7;BOSA;83;LAS MARGARITAS;OSORIO X  URBANO;66;0;2009;1;0;1;0;0;0;0;
89852;7;BOSA;84;BOSA OCCIDENTAL;ARGELIA II;64;0;2009;1;1;0;0;0;0;1;21897000
89853;7;BOSA;84;BOSA OCCIDENTAL;BETANIA;0;0;2009;2;2;0;1;0;0;1;37000
89854;7;BOSA;84;BOSA OCCIDENTAL;BETANIA;61;2;2009;643;643;0;610;10;3;23;38854000
89855;7;BOSA;84;BOSA OCCIDENTAL;BETANIA;62;0;2009;236;236;0;221;3;4;12;64150000
89856;7;BOSA;84;BOSA OCCIDENTAL;BETANIA;64;0;2009;2;2;0;2;0;0;0;238000
89857;7;BOSA;84;BOSA OCCIDENTAL;BETANIA;66;0;2009;11;11;0;5;0;0;6;7811000
89858;7;BOSA;84;BOSA OCCIDENTAL;BETANIA;67;0;2009;109;109;0;81;3;3;25;53342000
89859;7;BOSA;84;BOSA OCCIDENTAL;BOSA NOVA EL PORVENIR;0;0;2009;30;30;0;4;1;0;25;2296000
89860;7;BOSA;84;BOSA OCCIDENTAL;BOSA NOVA EL PORVENIR;61;2;2009;736;735;1;674;18;0;44;48736000
89861;7;BOSA;84;BOSA OCCIDENTAL;BOSA NOVA EL PORVENIR;62;0;2009;177;177;0;158;4;4;15;65533000
89862;7;BOSA;84;BOSA OCCIDENTAL;BOSA NOVA EL PORVENIR;64;0;2009;2;2;0;2;0;0;0;457000
89863;7;BOSA;84;BOSA OCCIDENTAL;BOSA NOVA EL PORVENIR;66;0;2009;17;14;3;8;0;1;6;4937000
89864;7;BOSA;84;BOSA OCCIDENTAL;BOSA NOVA EL PORVENIR;67;0;2009;38;37;1;32;0;2;5;11426000
89865;7;BOSA;84;BOSA OCCIDENTAL;BOSANOVA;0;0;2009;2;2;0;0;0;0;2;
89866;7;BOSA;84;BOSA OCCIDENTAL;BOSANOVA;61;2;2009;355;355;0;331;8;1;16;22823000
89867;7;BOSA;84;BOSA OCCIDENTAL;BOSANOVA;62;0;2009;40;40;0;35;2;1;3;13585000
89868;7;BOSA;84;BOSA OCCIDENTAL;BOSANOVA;66;0;2009;7;7;0;2;0;1;5;1484000
89869;7;BOSA;84;BOSA OCCIDENTAL;BOSANOVA;67;0;2009;53;53;0;18;7;1;28;64994000
89870;7;BOSA;84;BOSA OCCIDENTAL;BOSANOVA;61;2;2009;3;3;0;2;0;0;1;503000
89871;7;BOSA;84;BOSA OCCIDENTAL;BRASIL;0;0;2009;154;154;0;19;1;0;134;35212000
89872;7;BOSA;84;BOSA OCCIDENTAL;BRASIL;61;2;2009;1124;1124;0;1024;15;0;85;58188000
89873;7;BOSA;84;BOSA OCCIDENTAL;BRASIL;62;0;2009;252;252;0;223;6;4;23;94530000
89874;7;BOSA;84;BOSA OCCIDENTAL;BRASIL;64;0;2009;1;1;0;1;0;0;0;30000
89875;7;BOSA;84;BOSA OCCIDENTAL;BRASIL;65;0;2009;1;1;0;1;0;0;0;279000
89876;7;BOSA;84;BOSA OCCIDENTAL;BRASIL;66;0;2009;6;6;0;3;1;0;2;6272000
89877;7;BOSA;84;BOSA OCCIDENTAL;BRASIL;67;0;2009;117;114;3;85;9;7;20;35538000
89878;7;BOSA;84;BOSA OCCIDENTAL;BRASILIA;0;0;2009;10;9;1;1;0;0;8;40000
89879;7;BOSA;84;BOSA OCCIDENTAL;BRASILIA;61;2;2009;1449;1449;0;1350;23;0;76;74603000
89880;7;BOSA;84;BOSA OCCIDENTAL;BRASILIA;62;0;2009;433;433;0;393;11;9;29;114283000
89881;7;BOSA;84;BOSA OCCIDENTAL;BRASILIA;64;0;2009;15;15;0;14;1;0;0;3326000
89882;7;BOSA;84;BOSA OCCIDENTAL;BRASILIA;66;0;2009;17;17;0;14;0;0;3;3245000
89883;7;BOSA;84;BOSA OCCIDENTAL;BRASILIA;67;0;2009;104;104;0;84;2;4;18;25592000
89884;7;BOSA;84;BOSA OCCIDENTAL;CHICALA;61;2;2009;1619;1619;0;1531;21;0;67;76355000
89885;7;BOSA;84;BOSA OCCIDENTAL;CHICALA;66;0;2009;23;3;20;1;0;0;2;2762000
89886;7;BOSA;84;BOSA OCCIDENTAL;CHICALA;67;0;2009;8;2;6;1;0;0;1;15275000
89887;7;BOSA;84;BOSA OCCIDENTAL;CHICO SUR;0;0;2009;18;18;0;6;0;0;12;435000
89888;7;BOSA;84;BOSA OCCIDENTAL;CHICO SUR;61;0;2009;3;3;0;0;0;0;3;2161000
89889;7;BOSA;84;BOSA OCCIDENTAL;CHICO SUR;61;2;2009;1361;1361;0;1244;33;1;84;70765000
89890;7;BOSA;84;BOSA OCCIDENTAL;CHICO SUR;62;0;2009;121;121;0;107;3;2;11;52292000
89891;7;BOSA;84;BOSA OCCIDENTAL;CHICO SUR;64;0;2009;2;2;0;2;0;0;0;658000
89892;7;BOSA;84;BOSA OCCIDENTAL;CHICO SUR;66;0;2009;23;18;5;10;0;0;8;5535000
89893;7;BOSA;84;BOSA OCCIDENTAL;CHICO SUR;67;0;2009;60;60;0;41;3;4;16;7926000
89894;7;BOSA;84;BOSA OCCIDENTAL;CIUDADELA EL RECREO I;0;0;2009;1;0;1;0;0;0;0;
89895;7;BOSA;84;BOSA OCCIDENTAL;CIUDADELA EL RECREO I;61;2;2009;145;145;0;126;4;0;15;5357000
89896;7;BOSA;84;BOSA OCCIDENTAL;CIUDADELA EL RECREO I;62;0;2009;7;7;0;4;0;0;3;1906000
89897;7;BOSA;84;BOSA OCCIDENTAL;CIUDADELA EL RECREO I;66;0;2009;5;4;1;0;0;0;4;
89898;7;BOSA;84;BOSA OCCIDENTAL;CIUDADELA EL RECREO I;67;0;2009;51;49;2;35;0;6;14;5767000
89899;7;BOSA;84;BOSA OCCIDENTAL;CIUDADELA EL RECREO I;61;2;2009;1;1;0;1;0;0;0;18000
89900;7;BOSA;84;BOSA OCCIDENTAL;CIUDADELA EL RECREO I;67;0;2009;2;2;0;2;0;0;0;219000
89901;7;BOSA;84;BOSA OCCIDENTAL;EL DANUBIO AZUL;0;0;2009;31;31;0;6;2;0;23;1599000
89902;7;BOSA;84;BOSA OCCIDENTAL;EL DANUBIO AZUL;61;2;2009;338;338;0;322;3;0;13;15587000
89903;7;BOSA;84;BOSA OCCIDENTAL;EL DANUBIO AZUL;62;0;2009;32;32;0;30;1;0;1;13894000
89904;7;BOSA;84;BOSA OCCIDENTAL;EL DANUBIO AZUL;64;0;2009;1;1;0;1;0;0;0;1058000
89905;7;BOSA;84;BOSA OCCIDENTAL;EL DANUBIO AZUL;66;0;2009;2;2;0;0;0;0;2;
89906;7;BOSA;84;BOSA OCCIDENTAL;EL DANUBIO AZUL;67;0;2009;79;78;1;62;3;5;13;29217000
89907;7;BOSA;84;BOSA OCCIDENTAL;EL DANUBIO AZUL;70;0;2009;1;1;0;0;0;0;1;
89908;7;BOSA;84;BOSA OCCIDENTAL;EL PORTAL DEL BRASIL;0;0;2009;7;7;0;1;0;0;6;163000
89909;7;BOSA;84;BOSA OCCIDENTAL;EL PORTAL DEL BRASIL;61;2;2009;241;241;0;211;13;0;17;10932000
89910;7;BOSA;84;BOSA OCCIDENTAL;EL PORTAL DEL BRASIL;62;0;2009;12;12;0;11;1;0;0;5195000
89911;7;BOSA;84;BOSA OCCIDENTAL;EL PORTAL DEL BRASIL;64;0;2009;2;2;0;2;0;0;0;3059000
89912;7;BOSA;84;BOSA OCCIDENTAL;EL PORTAL DEL BRASIL;66;0;2009;7;7;0;2;0;0;5;11032000
89913;7;BOSA;84;BOSA OCCIDENTAL;EL PORTAL DEL BRASIL;67;0;2009;33;21;12;12;1;3;8;28802000
89914;7;BOSA;84;BOSA OCCIDENTAL;EL REMANSO;61;1;2009;4;4;0;1;0;0;3;83000
89915;7;BOSA;84;BOSA OCCIDENTAL;EL REMANSO;66;0;2009;1;1;0;0;0;0;1;
89916;7;BOSA;84;BOSA OCCIDENTAL;EL REMANSO;71;0;2009;8;8;0;5;0;0;3;220000
89917;7;BOSA;84;BOSA OCCIDENTAL;EL REMANSO I;0;0;2009;32;32;0;3;1;0;28;1830000
89918;7;BOSA;84;BOSA OCCIDENTAL;EL REMANSO I;61;0;2009;7;7;0;0;0;0;7;23865000
89919;7;BOSA;84;BOSA OCCIDENTAL;EL REMANSO I;61;2;2009;1054;1054;0;834;40;0;180;38965000
89920;7;BOSA;84;BOSA OCCIDENTAL;EL REMANSO I;62;0;2009;40;40;0;30;4;1;6;14901000
89921;7;BOSA;84;BOSA OCCIDENTAL;EL REMANSO I;64;0;2009;1;1;0;0;0;0;1;254000
89922;7;BOSA;84;BOSA OCCIDENTAL;EL REMANSO I;66;0;2009;14;14;0;4;0;0;10;2659000
89923;7;BOSA;84;BOSA OCCIDENTAL;EL REMANSO I;67;0;2009;194;194;0;136;13;8;45;44291000
89924;7;BOSA;84;BOSA OCCIDENTAL;EL REMANSO I;70;0;2009;11;11;0;2;0;0;9;1158000
89925;7;BOSA;84;BOSA OCCIDENTAL;ESCOCIA;0;0;2009;21;21;0;3;0;0;18;918000
89926;7;BOSA;84;BOSA OCCIDENTAL;ESCOCIA;61;0;2009;2;2;0;1;0;0;1;288000
89927;7;BOSA;84;BOSA OCCIDENTAL;ESCOCIA;61;1;2009;1;1;0;1;0;0;0;20000
89928;7;BOSA;84;BOSA OCCIDENTAL;ESCOCIA;61;2;2009;3468;3466;2;3147;89;2;232;193249000
89929;7;BOSA;84;BOSA OCCIDENTAL;ESCOCIA;62;0;2009;443;442;1;397;6;12;40;153551000
89930;7;BOSA;84;BOSA OCCIDENTAL;ESCOCIA;64;0;2009;8;8;0;5;0;0;3;3387000
89931;7;BOSA;84;BOSA OCCIDENTAL;ESCOCIA;66;0;2009;76;50;26;12;0;1;38;4047000
89932;7;BOSA;84;BOSA OCCIDENTAL;ESCOCIA;67;0;2009;266;225;41;166;8;7;51;89725000
89933;7;BOSA;84;BOSA OCCIDENTAL;ESCOCIA;70;0;2009;1;1;0;1;0;0;0;0
89934;7;BOSA;84;BOSA OCCIDENTAL;ESCOCIA;71;0;2009;1;1;0;1;0;0;0;9495000
89935;7;BOSA;84;BOSA OCCIDENTAL;ESCOCIA;67;0;2009;1;1;0;0;0;0;1;
89936;7;BOSA;84;BOSA OCCIDENTAL;ISLANDIA;0;0;2009;2;2;0;0;0;0;2;
89937;7;BOSA;84;BOSA OCCIDENTAL;JORGE URIBE BOTERO;0;0;2009;204;204;0;10;0;0;194;85410000
89938;7;BOSA;84;BOSA OCCIDENTAL;JORGE URIBE BOTERO;61;2;2009;375;375;0;368;1;0;6;19033000
89939;7;BOSA;84;BOSA OCCIDENTAL;JORGE URIBE BOTERO;62;0;2009;22;21;1;21;0;0;1;15519000
89940;7;BOSA;84;BOSA OCCIDENTAL;JORGE URIBE BOTERO;64;0;2009;2;2;0;2;0;0;0;65488000
89941;7;BOSA;84;BOSA OCCIDENTAL;JORGE URIBE BOTERO;66;0;2009;11;11;0;2;0;0;9;3227000
89942;7;BOSA;84;BOSA OCCIDENTAL;JORGE URIBE BOTERO;67;0;2009;2;1;1;2;0;0;0;26167000
89943;7;BOSA;84;BOSA OCCIDENTAL;LA INDEPENDENCIA;0;0;2009;165;165;0;112;1;0;52;40623000
89944;7;BOSA;84;BOSA OCCIDENTAL;LA INDEPENDENCIA;61;0;2009;1;1;0;0;0;0;1;
89945;7;BOSA;84;BOSA OCCIDENTAL;LA INDEPENDENCIA;61;2;2009;1151;1151;0;1002;36;0;113;48571000
89946;7;BOSA;84;BOSA OCCIDENTAL;LA INDEPENDENCIA;62;0;2009;126;126;0;115;2;2;9;43161000
89947;7;BOSA;84;BOSA OCCIDENTAL;LA INDEPENDENCIA;64;0;2009;2;2;0;2;0;0;0;577000
89948;7;BOSA;84;BOSA OCCIDENTAL;LA INDEPENDENCIA;66;0;2009;21;18;3;3;0;0;15;942000
89949;7;BOSA;84;BOSA OCCIDENTAL;LA INDEPENDENCIA;67;0;2009;159;159;0;123;4;6;32;38783000
89950;7;BOSA;84;BOSA OCCIDENTAL;LA INDEPENDENCIA;70;0;2009;3;1;2;0;0;0;1;
89951;7;BOSA;84;BOSA OCCIDENTAL;LA PAZ BOSA;0;0;2009;54;51;3;9;2;0;40;8484283
89952;7;BOSA;84;BOSA OCCIDENTAL;LA PAZ BOSA;61;2;2009;1006;1004;2;914;21;0;70;67527000
89953;7;BOSA;84;BOSA OCCIDENTAL;LA PAZ BOSA;62;0;2009;104;103;1;93;1;1;10;43007000
89954;7;BOSA;84;BOSA OCCIDENTAL;LA PAZ BOSA;64;0;2009;2;2;0;2;0;0;0;553000
89955;7;BOSA;84;BOSA OCCIDENTAL;LA PAZ BOSA;66;0;2009;22;15;7;6;0;0;10;1936000
89956;7;BOSA;84;BOSA OCCIDENTAL;LA PAZ BOSA;67;0;2009;88;86;2;45;3;10;39;35210000
89957;7;BOSA;84;BOSA OCCIDENTAL;LA PAZ BOSA;70;0;2009;24;22;2;18;0;1;5;5122000
89958;7;BOSA;84;BOSA OCCIDENTAL;LAS MARGARITAS;0;0;2009;3;3;0;2;0;0;1;2482000
89959;7;BOSA;84;BOSA OCCIDENTAL;LAS MARGARITAS;61;1;2009;1;1;0;0;0;0;1;
89960;7;BOSA;84;BOSA OCCIDENTAL;LAS MARGARITAS;61;2;2009;394;394;0;370;7;0;17;14817000
89961;7;BOSA;84;BOSA OCCIDENTAL;LAS MARGARITAS;62;0;2009;21;21;0;19;1;1;1;4514000
89962;7;BOSA;84;BOSA OCCIDENTAL;LAS MARGARITAS;66;0;2009;6;4;2;1;0;0;3;115000
89963;7;BOSA;84;BOSA OCCIDENTAL;LAS MARGARITAS;67;0;2009;61;59;2;48;3;2;8;443017000
89964;7;BOSA;84;BOSA OCCIDENTAL;LAS MARGARITAS;70;0;2009;3;3;0;0;0;0;3;
89965;7;BOSA;84;BOSA OCCIDENTAL;LIBERTAD;0;0;2009;24;24;0;12;0;1;12;3647000
89966;7;BOSA;84;BOSA OCCIDENTAL;LIBERTAD;61;2;2009;1143;1143;0;1024;29;2;90;57664000
89967;7;BOSA;84;BOSA OCCIDENTAL;LIBERTAD;62;0;2009;261;261;0;240;3;4;18;82274000
89968;7;BOSA;84;BOSA OCCIDENTAL;LIBERTAD;64;0;2009;9;9;0;8;0;1;1;842000
89969;7;BOSA;84;BOSA OCCIDENTAL;LIBERTAD;66;0;2009;16;9;7;6;0;0;3;10613000
89970;7;BOSA;84;BOSA OCCIDENTAL;LIBERTAD;67;0;2009;67;61;6;37;1;2;23;9530000
89971;7;BOSA;84;BOSA OCCIDENTAL;LIBERTAD;0;0;2009;1;1;0;0;0;0;1;
89972;7;BOSA;84;BOSA OCCIDENTAL;LIBERTAD;61;2;2009;7;7;0;5;1;0;1;577000
89973;7;BOSA;84;BOSA OCCIDENTAL;LIBERTAD;62;0;2009;1;1;0;1;0;0;0;352000
89974;7;BOSA;84;BOSA OCCIDENTAL;LIBERTAD;67;0;2009;4;4;0;4;0;0;0;733000
89975;7;BOSA;84;BOSA OCCIDENTAL;LOS SAUCES;0;0;2009;20;20;0;8;0;0;12;337000
89976;7;BOSA;84;BOSA OCCIDENTAL;LOS SAUCES;61;0;2009;1;1;0;1;0;0;0;87000
89977;7;BOSA;84;BOSA OCCIDENTAL;LOS SAUCES;61;2;2009;726;726;0;622;19;0;85;26038000
89978;7;BOSA;84;BOSA OCCIDENTAL;LOS SAUCES;62;0;2009;12;12;0;10;0;0;2;3514000
89979;7;BOSA;84;BOSA OCCIDENTAL;LOS SAUCES;64;0;2009;2;2;0;0;0;0;2;
89980;7;BOSA;84;BOSA OCCIDENTAL;LOS SAUCES;66;0;2009;2;2;0;1;0;0;1;78000
89981;7;BOSA;84;BOSA OCCIDENTAL;LOS SAUCES;67;0;2009;70;70;0;46;4;2;20;7590000
89982;7;BOSA;84;BOSA OCCIDENTAL;LOS SAUCES;70;0;2009;15;15;0;7;0;0;8;260000
89983;7;BOSA;84;BOSA OCCIDENTAL;REMANSO URBANO;61;0;2009;4;4;0;0;0;1;4;1226000
89984;7;BOSA;84;BOSA OCCIDENTAL;REMANSO URBANO;61;1;2009;12;12;0;8;0;0;4;790000
89985;7;BOSA;84;BOSA OCCIDENTAL;REMANSO URBANO;61;2;2009;1;1;0;1;0;0;0;350000
89986;7;BOSA;84;BOSA OCCIDENTAL;REMANSO URBANO;62;0;2009;1;1;0;1;0;0;0;296000
89987;7;BOSA;84;BOSA OCCIDENTAL;REMANSO URBANO;66;0;2009;3;3;0;1;0;0;2;302000
89988;7;BOSA;84;BOSA OCCIDENTAL;REMANSO URBANO;67;0;2009;26;18;8;10;1;1;10;22736000
89989;7;BOSA;84;BOSA OCCIDENTAL;REMANSO URBANO;70;0;2009;4;4;0;0;1;0;3;200000
89990;7;BOSA;84;BOSA OCCIDENTAL;S.BERNARDINO XVIII;0;0;2009;6;6;0;0;1;0;5;1009000
89991;7;BOSA;84;BOSA OCCIDENTAL;S.BERNARDINO XVIII;71;0;2009;4;4;0;1;1;0;2;1407000
89992;7;BOSA;84;BOSA OCCIDENTAL;SAN ANTONIO;0;0;2009;13;13;0;7;0;1;6;685000
89993;7;BOSA;84;BOSA OCCIDENTAL;SAN ANTONIO;61;0;2009;2;2;0;1;0;0;1;171000
89994;7;BOSA;84;BOSA OCCIDENTAL;SAN ANTONIO;61;2;2009;1902;1902;0;1642;55;0;205;70703000
89995;7;BOSA;84;BOSA OCCIDENTAL;SAN ANTONIO;62;0;2009;102;102;0;96;0;0;6;30693000
89996;7;BOSA;84;BOSA OCCIDENTAL;SAN ANTONIO;64;0;2009;3;3;0;2;0;0;1;708000
